"","Time","Year","Month","City","City_code","Unsorted","Unsorted_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","FE_NTC","TE.NTC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016"
"1361",2015-12-01,2015,12,"TaipeiCity",2,23373,8.64,1697894,1697.894,2704810,0.0449,2.59,6314811,2.34,180,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1461",2016-01-01,2016,1,"TaipeiCity",2,22694,8.42,1688289,1688.289,2695704,0.0434,2.57,NA,NA,181,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1455",2016-02-01,2016,2,"TaipeiCity",2,23400,8.68,1688289,1688.289,2695704,0.0434,2.57,NA,NA,182,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1454",2016-03-01,2016,3,"TaipeiCity",2,21739,8.06,1688289,1688.289,2695704,0.0434,2.57,NA,NA,183,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1463",2016-04-01,2016,4,"TaipeiCity",2,20997,7.79,1688289,1688.289,2695704,0.0434,2.57,NA,NA,184,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1458",2016-05-01,2016,5,"TaipeiCity",2,20714,7.68,1688289,1688.289,2695704,0.0434,2.57,NA,NA,185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1456",2016-06-01,2016,6,"TaipeiCity",2,20653,7.66,1688289,1688.289,2695704,0.0434,2.57,NA,NA,186,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1457",2016-07-01,2016,7,"TaipeiCity",2,18283,6.78,1688289,1688.289,2695704,0.0434,2.57,NA,NA,187,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1453",2016-08-01,2016,8,"TaipeiCity",2,17696,6.56,1688289,1688.289,2695704,0.0434,2.57,NA,NA,188,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1460",2016-09-01,2016,9,"TaipeiCity",2,19367,7.18,1688289,1688.289,2695704,0.0434,2.57,NA,NA,189,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1459",2016-10-01,2016,10,"TaipeiCity",2,19768,7.33,1688289,1688.289,2695704,0.0434,2.57,NA,NA,190,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1464",2016-11-01,2016,11,"TaipeiCity",2,18355,6.81,1688289,1688.289,2695704,0.0434,2.57,NA,NA,191,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1462",2016-12-01,2016,12,"TaipeiCity",2,20909,7.76,1688289,1688.289,2695704,0.0434,2.57,NA,NA,192,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"27",2001-01-01,2001,1,"TaoyuanCity",3,54904,31.14,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",2001-02-01,2001,2,"TaoyuanCity",3,46949,26.63,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",2001-03-01,2001,3,"TaoyuanCity",3,51543,29.24,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2001-04-01,2001,4,"TaoyuanCity",3,50973,28.91,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",2001-05-01,2001,5,"TaoyuanCity",3,53658,30.44,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",2001-06-01,2001,6,"TaoyuanCity",3,52100,29.55,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",2001-07-01,2001,7,"TaoyuanCity",3,53407,30.29,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",2001-08-01,2001,8,"TaoyuanCity",3,50797,28.81,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",2001-09-01,2001,9,"TaoyuanCity",3,56363,31.97,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",2001-10-01,2001,10,"TaoyuanCity",3,50141,28.44,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2001-11-01,2001,11,"TaoyuanCity",3,47333,26.85,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2001-12-01,2001,12,"TaoyuanCity",3,48490,27.5,1165179,1165.179,1762963,0.0561,3.38,2748680,1.57,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",2002-01-01,2002,1,"TaoyuanCity",3,49003,27.34,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",2002-02-01,2002,2,"TaoyuanCity",3,47272,26.37,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2002-03-01,2002,3,"TaoyuanCity",3,45931,25.62,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",2002-04-01,2002,4,"TaoyuanCity",3,45800,25.55,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2002-05-01,2002,5,"TaoyuanCity",3,45275,25.26,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",2002-06-01,2002,6,"TaoyuanCity",3,48584,27.1,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",2002-07-01,2002,7,"TaoyuanCity",3,48453,27.03,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",2002-08-01,2002,8,"TaoyuanCity",3,47452,26.47,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",2002-09-01,2002,9,"TaoyuanCity",3,46838,26.13,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",2002-10-01,2002,10,"TaoyuanCity",3,45848,25.58,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",2002-11-01,2002,11,"TaoyuanCity",3,44243,24.68,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",2002-12-01,2002,12,"TaoyuanCity",3,44940,25.07,1215253,1215.253,1792603,0.055,3.33,3055066,1.72,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",2003-01-01,2003,1,"TaoyuanCity",3,48144,26.42,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",2003-02-01,2003,2,"TaoyuanCity",3,38473,21.11,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",2003-03-01,2003,3,"TaoyuanCity",3,41860,22.97,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",2003-04-01,2003,4,"TaoyuanCity",3,42522,23.34,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",2003-05-01,2003,5,"TaoyuanCity",3,44408,24.37,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",2003-06-01,2003,6,"TaoyuanCity",3,44140,24.23,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",2003-07-01,2003,7,"TaoyuanCity",3,44169,24.24,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",2003-08-01,2003,8,"TaoyuanCity",3,42473,23.31,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",2003-09-01,2003,9,"TaoyuanCity",3,41711,22.89,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",2003-10-01,2003,10,"TaoyuanCity",3,40560,22.26,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",2003-11-01,2003,11,"TaoyuanCity",3,39232,21.53,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",2003-12-01,2003,12,"TaoyuanCity",3,41777,22.93,1187838,1187.838,1822075,0.0521,3.29,2788555,1.54,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",2004-01-01,2004,1,"TaoyuanCity",3,44507,24.02,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",2004-02-01,2004,2,"TaoyuanCity",3,38311,20.67,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2004-03-01,2004,3,"TaoyuanCity",3,39348,21.23,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",2004-04-01,2004,4,"TaoyuanCity",3,39478,21.3,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",2004-05-01,2004,5,"TaoyuanCity",3,41939,22.63,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",2004-06-01,2004,6,"TaoyuanCity",3,42451,22.91,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",2004-07-01,2004,7,"TaoyuanCity",3,43123,23.27,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",2004-08-01,2004,8,"TaoyuanCity",3,42714,23.05,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2004-09-01,2004,9,"TaoyuanCity",3,42221,22.78,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",2004-10-01,2004,10,"TaoyuanCity",3,39899,21.53,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",2004-11-01,2004,11,"TaoyuanCity",3,38962,21.03,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",2004-12-01,2004,12,"TaoyuanCity",3,39730,21.44,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",2005-01-01,2005,1,"TaoyuanCity",3,41755,22.21,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2005-02-01,2005,2,"TaoyuanCity",3,39398,20.95,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2005-03-01,2005,3,"TaoyuanCity",3,38963,20.72,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",2005-04-01,2005,4,"TaoyuanCity",3,37000,19.68,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",2005-05-01,2005,5,"TaoyuanCity",3,39727,21.13,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2005-06-01,2005,6,"TaoyuanCity",3,38675,20.57,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",2005-07-01,2005,7,"TaoyuanCity",3,37885,20.15,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",2005-08-01,2005,8,"TaoyuanCity",3,37643,20.02,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2005-09-01,2005,9,"TaoyuanCity",3,36098,19.2,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",2005-10-01,2005,10,"TaoyuanCity",3,36528,19.43,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2005-11-01,2005,11,"TaoyuanCity",3,34960,18.59,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2005-12-01,2005,12,"TaoyuanCity",3,35626,18.95,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",2006-01-01,2006,1,"TaoyuanCity",3,39368,20.6,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",2006-02-01,2006,2,"TaoyuanCity",3,33402,17.48,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,62,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",2006-03-01,2006,3,"TaoyuanCity",3,34951,18.29,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,63,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",2006-04-01,2006,4,"TaoyuanCity",3,31253,16.35,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",2006-05-01,2006,5,"TaoyuanCity",3,33657,17.61,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",2006-06-01,2006,6,"TaoyuanCity",3,34075,17.83,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",2006-07-01,2006,7,"TaoyuanCity",3,34744,18.18,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",2006-08-01,2006,8,"TaoyuanCity",3,33564,17.56,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",2006-09-01,2006,9,"TaoyuanCity",3,31928,16.71,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",2006-10-01,2006,10,"TaoyuanCity",3,32629,17.07,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",2006-11-01,2006,11,"TaoyuanCity",3,32002,16.74,1212894,1212.894,1911161,0.0427,3.16,2806625,1.48,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
