"","Time","Year","Month","City","City_code","Violation","Violation_per_ca","Income","Income_thous","Monthly_Population","Baby","Household_Size","TimeIndicator","TT_TPC","TT_NTC","FE_TPC","FE_NTC","TE.TPC","TE.NTC","MRSP","FE_TYC","FE_TCC","FE_TNC","FE_KSC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"631",2014-07-01,2014,7,"TaoyuanCity",3,445,0.217009655710524,1365949,1365.949,2050600,0.0360812270930581,2.83,199,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"632",2014-08-01,2014,8,"TaoyuanCity",3,361,0.175880584391256,1365949,1365.949,2052529,0.0360812270930581,2.82,200,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"633",2014-09-01,2014,9,"TaoyuanCity",3,430,0.209321118066846,1365949,1365.949,2054260,0.0360812270930581,2.81,201,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"634",2014-10-01,2014,10,"TaoyuanCity",3,423,0.205813476549671,1365949,1365.949,2055259,0.0360812270930581,2.81,202,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"635",2014-11-01,2014,11,"TaoyuanCity",3,454,0.220787803954047,1365949,1365.949,2056273,0.0360812270930581,2.81,203,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"636",2014-12-01,2014,12,"TaoyuanCity",3,439,0.213279904854814,1365949,1365.949,2058328,0.0360812270930581,2.81,204,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"637",2015-01-01,2015,1,"TaoyuanCity",3,439,0.212951630874785,1348342,1348.342,2061501,0.0400663887015738,2.81,205,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"638",2015-02-01,2015,2,"TaoyuanCity",3,253,0.122460873025016,1348342,1348.342,2065966,0.0400663887015738,2.81,206,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"639",2015-03-01,2015,3,"TaoyuanCity",3,415,0.200218455220539,1348342,1348.342,2072736,0.0400663887015738,2.81,207,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"640",2015-04-01,2015,4,"TaoyuanCity",3,327,0.157368225767098,1348342,1348.342,2077929,0.0400663887015738,2.81,208,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"641",2015-05-01,2015,5,"TaoyuanCity",3,329,0.158008611229177,1348342,1348.342,2082165,0.0400663887015738,2.81,209,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"642",2015-06-01,2015,6,"TaoyuanCity",3,388,0.185994695316241,1348342,1348.342,2086081,0.0400663887015738,2.81,210,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"643",2015-07-01,2015,7,"TaoyuanCity",3,314,0.150271373829714,1348342,1348.342,2089553,0.0400663887015738,2.81,211,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"644",2015-08-01,2015,8,"TaoyuanCity",3,357,0.170570436273308,1348342,1348.342,2092977,0.0400663887015738,2.81,212,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"645",2015-09-01,2015,9,"TaoyuanCity",3,290,0.138330267807398,1348342,1348.342,2096432,0.0400663887015738,2.8,213,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"646",2015-10-01,2015,10,"TaoyuanCity",3,330,0.157174067421959,1348342,1348.342,2099583,0.0400663887015738,2.8,214,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"647",2015-11-01,2015,11,"TaoyuanCity",3,273,0.129844619272271,1348342,1348.342,2102513,0.0400663887015738,2.81,215,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"648",2015-12-01,2015,12,"TaoyuanCity",3,332,0.157661294152286,1348342,1348.342,2105780,0.0400663887015738,2.81,216,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"649",1998-01-01,1998,1,"TaichungCity",4,774,0.329034487830613,1152225,1152.225,2352337,0.059832721757281,3.64,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650",1998-02-01,1998,2,"TaichungCity",4,930,0.395072553162747,1152225,1152.225,2353998,0.059832721757281,3.63,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651",1998-03-01,1998,3,"TaichungCity",4,933,0.395714408712333,1152225,1152.225,2357761,0.059832721757281,3.62,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",1998-04-01,1998,4,"TaichungCity",4,745,0.315571794913067,1152225,1152.225,2360794,0.059832721757281,3.62,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",1998-05-01,1998,5,"TaichungCity",4,652,0.275817840084031,1152225,1152.225,2363879,0.059832721757281,3.61,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654",1998-06-01,1998,6,"TaichungCity",4,1124,0.474807531866809,1152225,1152.225,2367275,0.059832721757281,3.61,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655",1998-07-01,1998,7,"TaichungCity",4,1619,0.683028410438058,1152225,1152.225,2370326,0.059832721757281,3.61,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656",1998-08-01,1998,8,"TaichungCity",4,2269,0.955722138846335,1152225,1152.225,2374121,0.059832721757281,3.6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657",1998-09-01,1998,9,"TaichungCity",4,936,0.393774989566646,1152225,1152.225,2376992,0.059832721757281,3.6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658",1998-10-01,1998,10,"TaichungCity",4,1202,0.505126487538673,1152225,1152.225,2379602,0.059832721757281,3.59,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659",1998-11-01,1998,11,"TaichungCity",4,1369,0.574705888279526,1152225,1152.225,2382088,0.059832721757281,3.59,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660",1998-12-01,1998,12,"TaichungCity",4,1122,0.470367872113599,1152225,1152.225,2385367,0.059832721757281,3.59,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",1999-01-01,1999,1,"TaichungCity",4,1093,0.457663221002764,1178232,1178.232,2388219,0.0581041422033728,3.58,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",1999-02-01,1999,2,"TaichungCity",4,593,0.248024897851803,1178232,1178.232,2390889,0.0581041422033728,3.58,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663",1999-03-01,1999,3,"TaichungCity",4,948,0.395905138122031,1178232,1178.232,2394513,0.0581041422033728,3.57,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",1999-04-01,1999,4,"TaichungCity",4,2070,0.863245988408316,1178232,1178.232,2397926,0.0581041422033728,3.57,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",1999-05-01,1999,5,"TaichungCity",4,1607,0.669182102897471,1178232,1178.232,2401439,0.0581041422033728,3.56,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",1999-06-01,1999,6,"TaichungCity",4,507,0.210773213426794,1178232,1178.232,2405429,0.0581041422033728,3.55,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667",1999-07-01,1999,7,"TaichungCity",4,427,0.177284646900466,1178232,1178.232,2408556,0.0581041422033728,3.55,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",1999-08-01,1999,8,"TaichungCity",4,277,0.114831028421716,1178232,1178.232,2412240,0.0581041422033728,3.55,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",1999-09-01,1999,9,"TaichungCity",4,289,0.119697533858042,1178232,1178.232,2414419,0.0581041422033728,3.54,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",1999-10-01,1999,10,"TaichungCity",4,368,0.152273383688376,1178232,1178.232,2416706,0.0581041422033728,3.54,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",1999-11-01,1999,11,"TaichungCity",4,832,0.343897290444822,1178232,1178.232,2419327,0.0581041422033728,3.54,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",1999-12-01,1999,12,"TaichungCity",4,460,0.189925994923196,1178232,1178.232,2421996,0.0581041422033728,3.53,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",2000-01-01,2000,1,"TaichungCity",4,489,0.201700803874635,1085192,1085.192,2424383,0.0565709170935467,3.53,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",2000-02-01,2000,2,"TaichungCity",4,696,0.28677497641111,1085192,1085.192,2426990,0.0565709170935467,3.53,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",2000-03-01,2000,3,"TaichungCity",4,911,0.374850224498664,1085192,1085.192,2430304,0.0565709170935467,3.53,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",2000-04-01,2000,4,"TaichungCity",4,699,0.287255827409795,1085192,1085.192,2433371,0.0565709170935467,3.52,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",2000-05-01,2000,5,"TaichungCity",4,821,0.336902613395839,1085192,1085.192,2436906,0.0565709170935467,3.51,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",2000-06-01,2000,6,"TaichungCity",4,784,0.3212528862564,1085192,1085.192,2440445,0.0565709170935467,3.51,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",2000-07-01,2000,7,"TaichungCity",4,482,0.197224535223197,1085192,1085.192,2443915,0.0565709170935467,3.5,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",2000-08-01,2000,8,"TaichungCity",4,828,0.338329689206588,1085192,1085.192,2447317,0.0565709170935467,3.5,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",2000-09-01,2000,9,"TaichungCity",4,1016,0.414594544082703,1085192,1085.192,2450587,0.0565709170935467,3.5,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",2000-10-01,2000,10,"TaichungCity",4,1295,0.527742549660778,1085192,1085.192,2453848,0.0565709170935467,3.5,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",2000-11-01,2000,11,"TaichungCity",4,937,0.381385148528553,1085192,1085.192,2456834,0.0565709170935467,3.5,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",2000-12-01,2000,12,"TaichungCity",4,1141,0.463802661519988,1085192,1085.192,2460098,0.0565709170935467,3.49,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",2001-01-01,2001,1,"TaichungCity",4,487,0.197771798147686,1108237,1108.237,2462434,0.0529029335856294,3.49,37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",2001-02-01,2001,2,"TaichungCity",4,348,0.141176814223483,1108237,1108.237,2464994,0.0529029335856294,3.49,38,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",2001-03-01,2001,3,"TaichungCity",4,551,0.223305743658786,1108237,1108.237,2467469,0.0529029335856294,3.48,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",2001-04-01,2001,4,"TaichungCity",4,937,0.379392162737778,1108237,1108.237,2469740,0.0529029335856294,3.48,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",2001-05-01,2001,5,"TaichungCity",4,829,0.335353138181269,1108237,1108.237,2472021,0.0529029335856294,3.47,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",2001-06-01,2001,6,"TaichungCity",4,589,0.238004992851769,1108237,1108.237,2474738,0.0529029335856294,3.46,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",2001-07-01,2001,7,"TaichungCity",4,938,0.378739395397872,1108237,1108.237,2476637,0.0529029335856294,3.46,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",2001-08-01,2001,8,"TaichungCity",4,1193,0.481328450384639,1108237,1108.237,2478557,0.0529029335856294,3.46,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",2001-09-01,2001,9,"TaichungCity",4,613,0.247184795030174,1108237,1108.237,2479926,0.0529029335856294,3.46,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694",2001-10-01,2001,10,"TaichungCity",4,1472,0.593033308972771,1108237,1108.237,2482154,0.0529029335856294,3.46,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",2001-11-01,2001,11,"TaichungCity",4,201,0.0809180698504103,1108237,1108.237,2483994,0.0529029335856294,3.46,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",2001-12-01,2001,12,"TaichungCity",4,756,0.304106891158695,1108237,1108.237,2485968,0.0529029335856294,3.45,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",2002-01-01,2002,1,"TaichungCity",4,952,0.382774504001441,1063418,1063.418,2487104,0.0517194572841485,3.45,49,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",2002-02-01,2002,2,"TaichungCity",4,543,0.21826873101454,1063418,1063.418,2487759,0.0517194572841485,3.45,50,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"699",2002-03-01,2002,3,"TaichungCity",4,2226,0.89407967430758,1063418,1063.418,2489711,0.0517194572841485,3.44,51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"700",2002-04-01,2002,4,"TaichungCity",4,1724,0.691747460817361,1063418,1063.418,2492239,0.0517194572841485,3.44,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"701",2002-05-01,2002,5,"TaichungCity",4,2390,0.958190423307681,1063418,1063.418,2494285,0.0517194572841485,3.44,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"702",2002-06-01,2002,6,"TaichungCity",4,1377,0.551620148837291,1063418,1063.418,2496283,0.0517194572841485,3.43,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"703",2002-07-01,2002,7,"TaichungCity",4,1969,0.788108172149402,1063418,1063.418,2498388,0.0517194572841485,3.43,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",2002-08-01,2002,8,"TaichungCity",4,1083,0.433144384261061,1063418,1063.418,2500321,0.0517194572841485,3.43,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"705",2002-09-01,2002,9,"TaichungCity",4,385,0.153870871564583,1063418,1063.418,2502098,0.0517194572841485,3.42,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"706",2002-10-01,2002,10,"TaichungCity",4,870,0.34741675674877,1063418,1063.418,2504197,0.0517194572841485,3.42,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"707",2002-11-01,2002,11,"TaichungCity",4,600,0.239416971790296,1063418,1063.418,2506088,0.0517194572841485,3.42,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",2002-12-01,2002,12,"TaichungCity",4,809,0.322504130962988,1063418,1063.418,2508495,0.0517194572841485,3.42,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"709",2003-01-01,2003,1,"TaichungCity",4,997,0.397223657637033,1071267,1071.267,2509921,0.0482673673383633,3.42,61,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"710",2003-02-01,2003,2,"TaichungCity",4,1306,0.520077748835898,1071267,1071.267,2511163,0.0482673673383633,3.41,62,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"711",2003-03-01,2003,3,"TaichungCity",4,1636,0.651011355691355,1071267,1071.267,2513013,0.0482673673383633,3.41,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"712",2003-04-01,2003,4,"TaichungCity",4,822,0.326855731367533,1071267,1071.267,2514871,0.0482673673383633,3.41,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"713",2003-05-01,2003,5,"TaichungCity",4,762,0.302797418989769,1071267,1071.267,2516534,0.0482673673383633,3.4,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"714",2003-06-01,2003,6,"TaichungCity",4,827,0.328338120770463,1071267,1071.267,2518745,0.0482673673383633,3.4,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"715",2003-07-01,2003,7,"TaichungCity",4,821,0.325722431325532,1071267,1071.267,2520551,0.0482673673383633,3.39,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"716",2003-08-01,2003,8,"TaichungCity",4,557,0.220840526179316,1071267,1071.267,2522182,0.0482673673383633,3.39,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"717",2003-09-01,2003,9,"TaichungCity",4,714,0.2828784826937,1071267,1071.267,2524052,0.0482673673383633,3.39,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"718",2003-10-01,2003,10,"TaichungCity",4,1152,0.456077409638673,1071267,1071.267,2525887,0.0482673673383633,3.38,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"719",2003-11-01,2003,11,"TaichungCity",4,454,0.179617951825199,1071267,1071.267,2527587,0.0482673673383633,3.38,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"720",2003-12-01,2003,12,"TaichungCity",4,197,0.0778729074620824,1071267,1071.267,2529763,0.0482673673383633,3.38,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"721",2004-01-01,2004,1,"TaichungCity",4,605,0.239033309785589,1039664,1039.664,2531028,0.0435543720362967,3.38,73,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"722",2004-02-01,2004,2,"TaichungCity",4,440,0.173762357860417,1039664,1039.664,2532194,0.0435543720362967,3.37,74,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"723",2004-03-01,2004,3,"TaichungCity",4,761,0.300365727836285,1039664,1039.664,2533578,0.0435543720362967,3.37,75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"724",2004-04-01,2004,4,"TaichungCity",4,336,0.132528433462641,1039664,1039.664,2535305,0.0435543720362967,3.37,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"725",2004-05-01,2004,5,"TaichungCity",4,180,0.0709480951618917,1039664,1039.664,2537066,0.0435543720362967,3.36,77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
