"","Time","Year","Month","City","City_code","Recycling","Recycling_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","TT_TPC","FE_NTC","FE_TPC","TE.NTC","TE.TPC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016","All_Tot","All_Cre","All_Com","All_Sch","All_Org","Pap_Tot","Pap_Cre","Pap_Com","Pap_Sch","Pap_Org","Met_Tot","Met_Cre","Met_Com","Met_Sch","Met_Org","Alu_Tot","Alu_Cre","Alu_Com","Alu_Sch","Alu_Org","Pla_Tot","Pla_Cre","Pla_Com","Pla_Sch","Pla_Org","Gla_Tot","Gla_Cre","Gla_Com","Gla_Sch","Gla_Org","Tex_Tot","Tex_Cre","Tex_Com","Tex_Sch","Tex_Org","App_Tot","App_Cre","App_Com","App_Sch","App_Org","Tir_Tot","Tir_Cre","Tir_Com","Tir_Sch","Tir_Org","Ret_Tot","Ret_Cre","Ret_Com","Ret_Sch","Ret_Org","Bat_Tot","Bat_Cre","Bat_Com","Bat_Sch","Bat_Org","Ele_Tot","Ele_Cre","Ele_Com","Ele_Sch","Ele_Org","Lig_Tot","Lig_Cre","Lig_Com","Lig_Sch","Lig_Org","Oth_Tot","Oth_Cre","Oth_Com","Oth_Sch","Oth_Org","All_Tot_pca","All_Cre_pca","All_Com_pca","All_Sch_pca","All_Org_pca","Pap_Tot_pca","Pap_Cre_pca","Pap_Com_pca","Pap_Sch_pca","Pap_Org_pca","Met_Tot_pca","Met_Cre_pca","Met_Com_pca","Met_Sch_pca","Met_Org_pca","Alu_Tot_pca","Alu_Cre_pca","Alu_Com_pca","Alu_Sch_pca","Alu_Org_pca","Pla_Tot_pca","Pla_Cre_pca","Pla_Com_pca","Pla_Sch_pca","Pla_Org_pca","Gla_Tot_pca","Gla_Cre_pca","Gla_Com_pca","Gla_Sch_pca","Gla_Org_pca","Tex_Tot_pca","Tex_Cre_pca","Tex_Com_pca","Tex_Sch_pca","Tex_Org_pca","App_Tot_pca","App_Cre_pca","App_Com_pca","App_Sch_pca","App_Org_pca","Tir_Tot_pca","Tir_Cre_pca","Tir_Com_pca","Tir_Sch_pca","Tir_Org_pca","Ret_Tot_pca","Ret_Cre_pca","Ret_Com_pca","Ret_Sch_pca","Ret_Org_pca","Bat_Tot_pca","Bat_Cre_pca","Bat_Com_pca","Bat_Sch_pca","Bat_Org_pca","Ele_Tot_pca","Ele_Cre_pca","Ele_Com_pca","Ele_Sch_pca","Ele_Org_pca","Lig_Tot_pca","Lig_Cre_pca","Lig_Com_pca","Lig_Sch_pca","Lig_Org_pca","Oth_Tot_pca","Oth_Cre_pca","Oth_Com_pca","Oth_Sch_pca","Oth_Org_pca"
"11",2000-11-01,2000,11,"NewTaipeiCity",1,4242.863,1.19,1153690,1153.69,3567896,0.0476,3.14,NA,NA,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242863,2647572,531206,473175,590910,2595509,1456277,398535,282820,457877,519622,357668,51161,44918,65875,50209,18467,12338,4337,15067,383225,242278,30240,88457,22250,235903,226596,3433,5239,635,141797,106085,15537,8356,11819,39915,25206,6134,125,8450,105673,105220,262,0,191,25052,6178,659,16612,1603,12435,10028,548,1702,157,10950,4531,5183,636,600,0,0,0,0,0,84848,79841,3008,1662,337,1.18917787962429,0.742054140591542,0.148884945076874,0.132620177269741,0.165618616686137,0.727462067279988,0.408161280485754,0.111700284985885,0.0792680055696691,0.12833249623868,0.145638213669905,0.10024619551691,0.0143392632520679,0.0125894925188402,0.0184632623820874,0.0140724393311913,0.00517587956599632,0.00345806043673919,0.00121556233701879,0.00422293699143697,0.10740924062809,0.0679050061997323,0.00847558336902197,0.0247924827405283,0.0062361683188075,0.0661182388724335,0.0635096987131912,0.00096219172307713,0.00146837239650483,0.000177976039660349,0.0397424700719976,0.0297332097123907,0.00435466728850841,0.0023419965155935,0.00331259655550498,0.0111872655480989,0.00706466780421851,0.00171922051539619,3.50346534764466e-05,0.00236834257500779,0.0296177354945324,0.0294907699103337,7.34326336866321e-05,0,5.35329505120104e-05,0.00702150511113553,0.0017315527134199,0.000184702693127827,0.00465596530840585,0.000449284396181951,0.00348524732783691,0.00281062004049445,0.000153591920840742,0.000477031841735297,4.4003524766417e-05,0.00306903564453672,0.00126993611921424,0.00145267687174738,0.00017825631688816,0.000168166336686944,0,0,0,0,0,0.0237809622253563,0.0223776141457038,0.000843073901257212,0.000465820752622834,9.44534257725001e-05
"12",2000-12-01,2000,12,"NewTaipeiCity",1,4887.358,1.37,1153690,1153.69,3567896,0.0476,3.14,NA,NA,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4887358,3080602,551030,413659,842067,2857398,1537144,418004,252875,649375,662230,502477,68516,18526,72711,43796,16297,5971,5100,16428,354516,219170,22469,80404,32473,324813,314015,3280,5326,2192,149510,96979,18113,65,34353,45214,35395,4799,955,4065,119232,95523,79,0,23630,34341,7651,52,25295,1343,11150,8457,584,1070,1039,19147,16442,1525,334,846,0,0,0,0,0,230518,219672,3550,7291,5,1.36981515156271,0.863422588550787,0.154441160841011,0.115939197779307,0.236012204391608,0.800863590194333,0.430826459067193,0.117157002334149,0.0708751039828515,0.18200502481014,0.185607988573658,0.140832860599076,0.0192034745407377,0.0051924159224372,0.0203792375114073,0.0122750214692357,0.00456767798164521,0.0016735353272629,0.00142941386183902,0.00460439429848852,0.0993627616948476,0.0614283600194625,0.00629754903169823,0.0225354102249617,0.00910144241872521,0.0910376871971605,0.0880112536912511,0.000919309307221959,0.00149275651532444,0.000614367683362968,0.0419042483301083,0.0271810052759385,0.00507666142735102,1.82180198077522e-05,0.00962836360701097,0.0126724545782725,0.00992041247839063,0.00134505041626774,0.000267664752560052,0.00113932693105404,0.0334180144264295,0.0267729216322449,2.21419009971143e-05,0,0.00662295089318747,0.00962500028027723,0.00214440106998635,1.45744158462018e-05,0.00708961247749374,0.000376412316950943,0.00312509109009904,0.00237030451560247,0.000163681901041959,0.000299896633758383,0.000291208039696224,0.00536646808090819,0.00460831817967788,0.000427422772412649,9.36125940890654e-05,0.000237114534728591,0,0,0,0,0,0.0646089460006682,0.0615690591878239,0.000994984158731084,0.00204350126797418,1.40138613905786e-06
"104",2001-01-01,2001,1,"NewTaipeiCity",1,5562.999,1.54,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562999,3322958,687808,286848,1265385,3390956,1687974,507333,192122,1003527,679144,467691,68161,14560,128732,40843,12648,8885,2647,16663,308138,192300,30461,36009,49368,309060,297880,6397,2954,1829,199176,101659,38594,2574,56349,69866,51440,14122,955,3349,236527,236027,50,0,450,17342,4668,197,12181,296,15651,13525,760,836,530,16465,10161,4060,1449,795,0,0,0,0,0,234832,225471,4585,4771,5,1.54088938943874,0.920422729493675,0.190515232731676,0.0794537334235948,0.350497693789796,0.939257425797424,0.467550187632331,0.140525647517126,0.0532156758032403,0.277965914844726,0.188115400254608,0.129545250580846,0.0188798455066295,0.00403295947208117,0.0356573446950518,0.0113130606949321,0.00350335655239579,0.0024610470404836,0.000733189816112559,0.00461546728594015,0.0853508286956146,0.0532649798407424,0.00843736115927642,0.00997409599108317,0.0136743917045126,0.0856062125303164,0.0825094757928255,0.00177189847135325,0.00081822543135493,0.000506612834782724,0.0551695560309917,0.0281584221821635,0.0106901124907624,0.000712969620957207,0.0156080517371087,0.0193521117085456,0.0142483128601549,0.00391163830114906,0.000264524470867962,0.000927636076373616,0.0655153712261637,0.0653768767387983,1.38494487365425e-05,0,0.000124645038628882,0.0048035427997824,0.00129298453404361,5.45668280219774e-05,0.00337400270119648,8.19887365203315e-05,0.00433515444351253,0.00374627588323474,0.000210511620795446,0.00023156278287499,0.00014680415660735,0.00456062346894344,0.00281448497224017,0.00112457523740725,0.000401357024385001,0.000220206234911026,0,0,0,0,0,0.0650458749139949,0.0624529811215394,0.00126999444914095,0.00132151439844088,1.38494487365425e-06
"98",2001-02-01,2001,2,"NewTaipeiCity",1,5260.968,1.46,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5260968,2827801,511899,222135,1699133,3300643,1359599,381474,174257,1385313,641559,431303,42446,13648,154162,145701,121044,6164,2576,15917,326934,223213,23923,14223,65575,262444,257007,3257,1557,623,234171,142807,20287,450,70627,52489,42567,7160,92,2670,106906,106305,561,0,40,12384,1821,1314,9153,96,18219,17430,352,24,413,12195,10375,917,420,483,0,0,0,0,0,134845,109485,22030,3325,5,1.45723013241181,0.783269699732872,0.141790379175747,0.0615289459018373,0.470641107601353,0.914241720522556,0.376593933055089,0.105664092146476,0.0482672677696737,0.383716427551318,0.177704769639349,0.11946617576834,0.0117570740214257,0.00378034552712664,0.0427011743224573,0.0403575706072596,0.033527853457321,0.00170736004024096,0.000713523598906669,0.00440883351079094,0.0905571134646557,0.0618275400165972,0.00662640724248612,0.00393961418759688,0.0181635520179755,0.0726940944842631,0.0711881054286515,0.000902153090698378,0.000431271833655933,0.000172564131257319,0.0648627852016978,0.0395559645143885,0.00561927533036475,0.000124645038628882,0.0195629003183157,0.0145388742946476,0.0117905896873681,0.00198324105907288,2.54829856752382e-05,0.000739560562531369,0.0296117833325762,0.029445312958763,0.000155390814824007,0,1.1079558989234e-05,0.00343023146306684,0.000504396922984877,0.000363963512796337,0.00253528008571147,2.65909415741616e-05,0.00504646213062135,0.00482791782955871,9.75001191052591e-05,6.6477353935404e-06,0.000114396446563841,0.00337788054684271,0.00287376061283257,0.000253998889828189,0.000116335369386957,0.000133785674795,0,0,0,0,0,0.0373505782975814,0.0303261378984071,0.00610206711332062,0.000920988340980076,1.38494487365425e-06
"106",2001-03-01,2001,3,"NewTaipeiCity",1,4296.268,1.19,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296268,2819691,527865,213623,735089,2444499,1298725,369567,168623,607584,596387,460935,66818,11568,57066,30605,16527,5254,1842,6982,297377,221849,31197,16630,27701,364384,360090,3878,195,221,205286,157967,17702,15,29602,41871,34260,6680,20,911,122173,121971,172,0,30,16142,6681,1436,7972,53,12259,11229,598,71,361,7039,5037,1844,134,24,0,0,0,0,0,145139,122131,19807,3201,0,1.19001886848896,0.781023319147805,0.1462127851463,0.0591712157489283,0.203611548445926,0.677099271740588,0.359732506207323,0.102365984424356,0.0467067118860401,0.168294069222869,0.165192623672807,0.127673913067564,0.0185078493135659,0.00320420845968647,0.0158066528319907,0.00847724757163766,0.00457779678537676,0.00145530007323588,0.000510213691454225,0.00193393702157079,0.0823701503385359,0.0614497270550643,0.00864122504467832,0.00460632664977403,0.00767287158901927,0.100930350568326,0.0997409599108317,0.00107416324400624,5.40128500725157e-05,6.12145634155178e-05,0.0568619586665972,0.0437551173713082,0.0049032588306855,4.15483462096275e-06,0.00819942762998262,0.0115978053609554,0.00948964227427892,0.00185028635120208,5.539779494617e-06,0.000252336955979804,0.0338405740097921,0.0337846222368965,4.76421036537062e-05,0,8.30966924192549e-06,0.00447115603010538,0.00185056334017681,0.0003977561677135,0.00220815610655433,1.4680415660735e-05,0.00339560784122549,0.00311030919725271,0.000165639406889048,1.96662172058903e-05,9.99930198778368e-05,0.00194972539313045,0.00139519346571929,0.000510767669403687,3.71165226139339e-05,6.6477353935404e-06,0,0,0,0,0,0.0402019028034608,0.0338289404728534,0.00548632062249394,0.00088664170811345,0
"103",2001-04-01,2001,4,"NewTaipeiCity",1,4240.692,1.17,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240692,2494993,599597,326190,819912,2433981,1219360,395386,228851,590384,583344,405839,66870,30962,79673,58767,10837,36468,2388,9074,402346,233722,34957,32026,101641,314614,312230,1889,471,24,118807,62180,21271,754,34602,36397,29649,5022,1094,632,127480,125770,1463,197,50,22484,4357,1312,16715,100,4637,4203,87,59,288,11617,9938,1415,144,120,0,0,0,0,0,110648,73333,31055,6260,0,1.17462492922932,0.691085553030647,0.166081758281693,0.0903510336674559,0.227106584249521,0.674185901704369,0.337749276227809,0.109517562762932,0.0633892038561297,0.163529858857498,0.161579856475393,0.112412928515793,0.0185222527402519,0.00857613263561657,0.022068542583731,0.0162778110780078,0.00300172951915822,0.0101012339304846,0.000661449671657269,0.00251339795670773,0.111445406027059,0.0647384171520437,0.00968270358966632,0.0088708489047302,0.0281534363806183,0.0871446092959716,0.0864842675802132,0.000523232173266575,0.00013046180709823,6.6477353935404e-06,0.0329082291208481,0.0172231744487642,0.00589183248149991,0.000208849686947061,0.00958437250363687,0.0100815677132787,0.00821244611179497,0.00139103863109833,0.00030302593835555,0.000175057032029897,0.0353105544986887,0.034836903351899,0.000405234870031233,5.45668280219774e-05,1.38494487365425e-05,0.00622782010784843,0.00120684096290231,0.000363409534846875,0.00462987071262615,2.7698897473085e-05,0.00128439787582695,0.00116418466079376,2.40980408015839e-05,1.63423495091201e-05,7.97728247224847e-05,0.00321778091944828,0.00275271643087519,0.000391939399244152,3.98864123612424e-05,3.3238676967702e-05,0,0,0,0,0,0.0306482760760191,0.0203124324839374,0.00860189261026654,0.00173395098181512,0
"101",2001-05-01,2001,5,"NewTaipeiCity",1,4806.471,1.33,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806471,3003228,539441,263275,1000527,2700790,1336346,373311,171336,819797,804387,613211,79061,16493,95622,37554,16244,7993,5744,7573,391438,289755,28440,35298,37945,357560,342737,5756,871,8196,188553,128571,23811,10797,25374,63686,53832,7638,72,2144,126775,123238,3477,0,60,23106,6333,1374,15298,101,2738,2012,148,100,478,8155,6688,1269,145,53,0,0,0,0,0,87920,79636,5075,3129,80,1.33133947436356,0.831861044602981,0.149419209517784,0.0729242723222645,0.277134947920533,0.748089053063332,0.370153108425672,0.103403031145748,0.0474581829744849,0.227074730517426,0.222806330416824,0.169852686183679,0.0218990253311957,0.00456837916023591,0.0264862397417133,0.0104020439570423,0.00449940890552792,0.00221397287502368,0.001591024670854,0.00209763750563673,0.108424010290694,0.0802589403731374,0.00787756644134537,0.00977715683004954,0.0105103466461621,0.0990401778047627,0.0949343702323273,0.00159434853855077,0.00024125739699057,0.00227020163689405,0.0522271021524259,0.0356127494701201,0.00659538447731626,0.00299064996016899,0.00702831824482058,0.0176403198447089,0.0149108704877111,0.00211564178899423,1.99432061806212e-05,0.000593864361822942,0.0351152772715035,0.0341355672678805,0.000963090665139165,0,1.6619338483851e-05,0.00640010725013102,0.00175417117697047,0.000380582851280188,0.00423737733543254,2.79758864478158e-05,0.000758395812813067,0.00055730181715847,4.09943682601658e-05,2.7698897473085e-05,0.000132400729921346,0.00225884508893008,0.00185250226299992,0.000351499008933448,4.01634013359732e-05,1.4680415660735e-05,0,0,0,0,0,0.0243528706583363,0.022058293991666,0.00140571904675906,0.000866698501932829,2.2159117978468e-05
"97",2001-06-01,2001,6,"NewTaipeiCity",1,4428.272,1.23,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428272,2640653,569283,281660,936676,2615611,1346957,419675,206539,642440,536292,371070,70800,14214,80208,37039,18218,8737,1844,8240,407067,233299,37436,37858,98474,321695,317333,3572,488,302,170481,115036,15219,645,39581,37145,31336,4468,242,1099,72936,72911,25,0,0,23614,7088,1566,14411,549,7984,7409,298,25,252,10493,8212,1982,270,29,0,0,0,0,0,165991,97424,3431,1676,63460,1.22658252110933,0.731431767089943,0.157685114501702,0.0780167146226912,0.259448924894993,0.724495409184733,0.373092238436541,0.116245347970169,0.057209025851935,0.177948796926087,0.148546971236357,0.102782298853376,0.0196108194109442,0.0039371212868243,0.022216731685212,0.0102593946350559,0.00504618514164662,0.00242005267222343,0.000510767669403687,0.0022823891517822,0.112753070976763,0.0646212508157325,0.0103693592580241,0.0104862486053605,0.0272762122976457,0.0891059682260407,0.0878977423182648,0.000989404617738595,0.000135170619668655,8.36506703687166e-05,0.04722135740109,0.031863703697138,0.0042154952064288,0.000178657888701398,0.0109635006088218,0.0102887554663774,0.00867972651216591,0.00123758673909744,6.70313318848657e-05,0.000304410883229204,0.0202024678609693,0.020195543136601,6.92472436827125e-06,0,0,0.00654081764929429,0.00196329785289226,0.000433764734428511,0.00399168811484628,0.000152066947127237,0.0022114799742511,0.00205221131378087,8.25427144697932e-05,6.92472436827125e-06,6.98012216321742e-05,0.00290644531185081,0.00227463346048974,0.000548992147916544,7.47870231773295e-05,8.03268026719464e-06,0,0,0,0,0,0.0459776769045485,0.0269853738741783,0.000950349172301546,0.000464233521648904,0.0175777203364197
"99",2001-07-01,2001,7,"NewTaipeiCity",1,5025.069,1.39,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025069,3379159,664536,117199,864175,2770004,1609848,414639,88115,657402,627545,466876,63586,4794,92289,39574,20611,8802,1587,8574,709433,615374,37129,7916,49014,284391,279052,4647,43,649,134355,90745,15604,7,27999,54482,29991,22065,55,2371,87939,87939,0,0,0,23750,16951,1723,4382,694,17372,15742,907,56,667,14364,9179,4300,261,624,0,0,0,0,0,211997,119763,88742,3434,58,1.39188871026178,0.935989786862524,0.18406914531174,0.0324628308494809,0.239366947238032,0.767260567960353,0.445910146992509,0.114850431493425,0.0244068835084088,0.18209310596601,0.173823046147471,0.12931950456644,0.0176126209472358,0.00132788514485969,0.0255630354889354,0.0109615616859987,0.00570901975817755,0.00243805695558094,0.000439581502897859,0.00237490346934231,0.196505119310231,0.170451813336022,0.0102843236427817,0.00219264472396941,0.0135763376074579,0.0787731715126811,0.0772943273765931,0.00128716776557426,1.19105259134265e-05,0.000179765844600322,0.0372148536999633,0.025135364511951,0.00432213596170018,1.93892282311595e-06,0.00775541430348906,0.0150909133212862,0.00830717634115292,0.0061117617274362,1.52343936101967e-05,0.000656740859086845,0.0243581334488562,0.0243581334488562,0,0,0,0.00657848814985768,0.00469524011066264,0.000477252003461254,0.00121376568727058,0.00019223034846321,0.00481185246902432,0.00436036044021304,0.000251229000080881,1.55113825849276e-05,0.000184751646145477,0.00397866963303393,0.00254248179905447,0.00119105259134265,7.22941224047518e-05,0.00017284112023205,0,0,0,0,0,0.058720831676016,0.0331730305806908,0.0245805555955651,0.000951180139225738,1.60653605343893e-05
"100",2001-08-01,2001,8,"NewTaipeiCity",1,5087.539,1.41,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5087539,3026938,628748,125042,1306811,3070030,1547101,467905,106495,948529,626320,450528,72445,5260,98087,41825,23229,9185,1249,8162,403386,270487,36693,8716,87490,364987,349902,7468,102,7515,138334,106743,19228,190,12173,55040,45735,7072,0,2233,128831,128771,0,0,60,6641,2262,1651,1765,963,9581,8282,964,24,311,20690,18211,1408,156,915,0,0,0,0,0,196532,72162,2480,883,121007,1.40919221151321,0.838428453193849,0.174156263884072,0.0346352553782949,0.361972239056997,0.850364462092951,0.428529919795072,0.129604526221438,0.0294979408639619,0.262732075212478,0.173483734653426,0.12479128880754,0.0200664662743764,0.00145696200708427,0.0271690175644249,0.0115850638681178,0.00643417689402291,0.00254414373290286,0.000345959229438831,0.0022607840117532,0.111733474560779,0.0749219168080234,0.0101635564497991,0.00241423590375409,0.0242337653992021,0.101097374920089,0.0969189962362738,0.00206855366328999,2.82528754225467e-05,0.00208157214510234,0.0383169928304174,0.0295666341296951,0.00532594400612478,5.26279051988615e-05,0.00337178678939863,0.015245473169186,0.0126680907593154,0.00195886602929657,0,0.000618516380573988,0.0356847666035501,0.0356681472650663,0,0,1.6619338483851e-05,0.00183948378118757,0.000626549060841182,0.000457308797280633,0.00048888554039995,0.000266740382665808,0.00265383136689627,0.0022940226887209,0.000267017371640539,6.6477353935404e-06,8.61435711412943e-05,0.00573090188718128,0.00504424621882351,0.000390000476421037,4.32102800580126e-05,0.000253444911878728,0,0,0,0,0,0.0544371971818034,0.0199880783945276,0.000686932657332508,0.00024458126468734,0.0335176048652559
"102",2001-09-01,2001,9,"NewTaipeiCity",1,4514.238,1.25,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4514238,2254897,614166,369206,1275969,2963267,1214925,407252,301225,1039865,549212,324496,102592,16687,105437,37594,14902,7283,3042,12367,364535,227361,39141,23266,74767,244251,225124,17363,1214,550,97530,52051,17977,123,27379,30445,18598,6111,0,5736,95528,94931,547,0,50,18097,4233,1368,10944,1552,14142,10336,730,2663,413,12979,8129,2980,536,1334,0,0,0,0,0,59043,45887,8084,3730,1342,1.25039415531104,0.624581608153669,0.170117210654547,0.102265991404478,0.353429345098348,0.820792288183761,0.336520830124878,0.112804313937088,0.0834360039133002,0.288031140208495,0.152125668789879,0.0898818143442618,0.0284168528955873,0.00462211502133369,0.0292048865286966,0.0104131235160316,0.00412768970143912,0.00201731070296478,0.000842600461131245,0.00342552265049642,0.10097217590351,0.0629764902837807,0.0108416254599402,0.00644442548608795,0.0207096346737014,0.0676548340669848,0.0623568659473078,0.00480935956825175,0.000336264615323252,0.000152343936101967,0.0270147347054998,0.0144175531237155,0.00497943079873649,3.40696438918945e-05,0.00758368113915594,0.00843292933568072,0.00515144095204434,0.00169267962458022,0,0.00158880875905615,0.0264602027780886,0.0262948403601743,0.000151512969177775,0,1.38494487365425e-05,0.00501266947570419,0.00117249433003569,0.000378920917431803,0.00303136733945442,0.000429886888782279,0.00391717808064368,0.00286295804281806,0.00020220195155352,0.000737621639708253,0.000114396446563841,0.0035950399030317,0.00225164337558708,0.000825427144697932,0.000148466090455735,0.000369503292290954,0,0,0,0,0,0.0163542600350336,0.0127101930834745,0.00223917887172419,0.00103316887574607,0.0003717192040888
"108",2001-10-01,2001,10,"NewTaipeiCity",1,5386.912,1.49,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386912,3011018,680907,270760,1424227,3275061,1500822,519206,186692,1068341,672432,448659,82478,13756,127539,38414,16688,6655,3198,11873,505876,364973,32471,24641,83791,294993,280734,2899,2233,9127,121945,80342,15956,50,25597,41831,27191,9795,108,4737,163071,163026,0,0,45,20809,7175,913,11845,876,29276,27243,793,432,808,18071,13360,2998,48,1665,0,0,0,0,0,143950,66942,3753,2770,70485,1.49211523184531,0.834018788716134,0.188603731817059,0.0749975347981249,0.394495176513994,0.907155788570992,0.415711147033503,0.143814337614106,0.0517116256704518,0.295918678252931,0.186256250256215,0.124273596413768,0.022845496657851,0.00381026033639757,0.0353268968481979,0.0106402544753109,0.00462239201030842,0.00184336162683381,0.000885810741189258,0.00328869009697938,0.140122074580943,0.101093497074442,0.00899410899848542,0.00682528532634287,0.0232091831816726,0.0817098086227776,0.0777602228320904,0.000802991037744734,0.000618516380573988,0.00252807837236847,0.0337774205235535,0.0222538482078259,0.00441963608080544,1.38494487365425e-05,0.00709008678618556,0.0115867258019662,0.00753160721190654,0.00271310700748867,2.99148092709318e-05,0.00131209677330004,0.0451688690983344,0.0451564045944715,0,0,1.24645038628882e-05,0.00576386357517425,0.00198739589369385,0.000252890933929266,0.00328093440568692,0.000242642341864224,0.00810912922422036,0.00754601063859254,0.000219652256961564,0.000119659237083727,0.000223807091582527,0.00500546776236119,0.00370057270240415,0.000830412946243088,1.32954707870808e-05,0.000461186642926865,0,0,0,0,0,0.0398725629125058,0.0185421959464325,0.00103953962216488,0.000767259460004454,0.0195235678839039
"107",2001-11-01,2001,11,"NewTaipeiCity",1,5137.245,1.42,1142103,1142.103,3610252,0.0452,3.1,7117521,1.98,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5137245,2807604,684593,360325,1284723,3085528,1406956,495547,243810,939215,598834,378668,74251,26110,119805,46914,13024,19206,5090,9594,447032,280218,35339,47808,83667,317328,273375,30714,8907,4332,163888,122424,13644,25,27795,39127,29509,3940,20,5658,145766,145433,30,245,58,39555,20416,613,13795,4731,43716,42251,546,108,811,18842,14404,2486,502,1450,0,0,0,0,0,154295,74593,4077,4990,70635,1.42296022549118,0.777675353410233,0.189624713177917,0.0998060523198935,0.355854106583142,0.85465723722333,0.389711299931418,0.137261055460948,0.0675326819291285,0.260152199901835,0.165870415693974,0.104886861083381,0.0205667083627403,0.00723218213022249,0.0331846641176295,0.0129946607605231,0.00360750440689459,0.0053198502486807,0.00140987388138003,0.00265743222356777,0.123822935351881,0.0776172965211293,0.0097885133780135,0.0132422889039325,0.023174836548806,0.0878963573733911,0.0757218609670461,0.00850743936988332,0.00246714079792768,0.00119991623853404,0.0453951690906895,0.0339100982424496,0.00377923757122771,6.92472436827125e-06,0.00769890855264397,0.010837747614294,0.00817366765533265,0.00109133656043955,5.539779494617e-06,0.00156720361902715,0.0403755748906171,0.0402833375620317,8.30966924192549e-06,6.78622988090582e-05,1.60653605343893e-05,0.0109562988954788,0.00565500690810503,0.000169794241510011,0.00382106290641207,0.00131043483945165,0.0121088500193338,0.0117030611713531,0.000151235980203044,2.99148092709318e-05,0.000224638058506719,0.00521902626187867,0.00398974919202316,0.000688594591180893,0.000139048465314887,0.000401634013359732,0,0,0,0,0,0.0427380138560965,0.0206614385920983,0.00112928404997767,0.00138217498390694,0.0195651162301136
